Wavelength 	 FilterTrans 	      PCE
     1.013 	  8.3688e-05 	 5.91709e-05
     1.014 	 8.07682e-05 	 5.71606e-05
     1.015 	 9.21411e-05 	 6.52652e-05
     1.016 	 6.60404e-05 	 4.68167e-05
     1.017 	 0.000102901 	 7.30265e-05
     1.018 	 5.18577e-05 	 3.68255e-05
     1.019 	 4.68476e-05 	 3.33027e-05
     1.020 	 7.52883e-05 	 5.35663e-05
     1.021 	 5.51203e-05 	 3.92542e-05
     1.022 	 6.33466e-05 	 4.51475e-05
     1.023 	 7.22489e-05 	 5.15408e-05
     1.024 	 8.05786e-05 	 5.75377e-05
     1.025 	  6.9136e-05 	 4.94049e-05
     1.026 	 4.88561e-05 	 3.49457e-05
     1.027 	 7.46873e-05 	 5.34685e-05
     1.028 	 6.32261e-05 	 4.53114e-05
     1.029 	 7.31012e-05 	 5.2422e-05
     1.030 	 5.23093e-05 	 3.75433e-05
     1.031 	 8.66061e-05 	 6.22266e-05
     1.032 	 6.83943e-05 	 4.91693e-05
     1.033 	  7.1967e-05 	 5.17774e-05
     1.034 	 4.65232e-05 	 3.34978e-05
     1.035 	 5.17008e-05 	 3.72582e-05
     1.036 	 3.85866e-05 	 2.78286e-05
     1.037 	 5.12088e-05 	 3.69605e-05
     1.038 	 4.89472e-05 	 3.53588e-05
     1.039 	 7.60869e-05 	 5.50058e-05
     1.040 	 6.79095e-05 	 4.91361e-05
     1.041 	  6.8393e-05 	 4.95193e-05
     1.042 	 8.78554e-05 	 6.36513e-05
     1.043 	 2.55824e-05 	 1.85503e-05
     1.044 	 6.18296e-05 	 4.48738e-05
     1.045 	 5.39461e-05 	 3.91769e-05
     1.046 	 8.07463e-05 	 5.86838e-05
     1.047 	 5.52044e-05 	 4.01502e-05
     1.048 	 8.78195e-05 	 6.39328e-05
     1.049 	 6.81724e-05 	 4.96567e-05
     1.050 	 6.12022e-05 	 4.46128e-05
     1.051 	 7.13059e-05 	 5.20231e-05
     1.052 	 7.33611e-05 	 5.35571e-05
     1.053 	 5.73855e-05 	 4.19353e-05
     1.054 	 5.58653e-05 	 4.08474e-05
     1.055 	 7.42681e-05 	 5.43445e-05
     1.056 	 6.99877e-05 	 5.12505e-05
     1.057 	 5.36738e-05 	 3.93294e-05
     1.058 	 8.70003e-05 	 6.38116e-05
     1.059 	 7.32726e-05 	 5.37772e-05
     1.060 	 7.23315e-05 	 5.3132e-05
     1.061 	  5.7157e-05 	 4.20133e-05
     1.062 	 0.000102325 	 7.52639e-05
     1.063 	 6.40337e-05 	 4.71359e-05
